sourceTaxonId	sourceTaxonName	sourceTaxonLifestage	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	SourceCitation	referenceDoi	referenceCitation
EOL:3688922	Cinara confinis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1061731	Abies cilicica	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:952032	Argyresthia glabratella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1061648	Picea abies	GEONAMES:2638360	Scotland?				Agassiz, D.J.L.(1987) Proc. and Trans. Br. entomol. and natur. Hist. Soc. 0020: 0001 0001-0026: 0004		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:952256	Argyresthia aurulentella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1061674	Juniperus communis	GEONAMES:2638360	Scotland?				Agassiz, D.J.L.(1987) Proc. and Trans. Br. entomol. and natur. Hist. Soc. 0020: 0001 0001-0026: 0006		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:365349	Apotomis sauciana	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:583633	Vaccinium myrtillus	GEONAMES:2638360	Scotland?				In ed. Emmet, A.M. (1979) A field guide to the smaller British Lepidoptera 1-271: 165		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:365349	Apotomis sauciana	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:583640	Arctostaphylos uva-ursi	GEONAMES:2638360	Scotland?				In ed. Emmet, A.M. (1979) A field guide to the smaller British Lepidoptera 1-271: 165		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:604063	Sirex cyaneus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033070	Abies alba	GEONAMES:2638360	Scotland?				Hicken, N.E. (1963) The insect factor in wood decay: 300		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:604063	Sirex cyaneus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:34193	Larix	GEONAMES:2638360	Scotland?				Hicken, N.E. (1963) The insect factor in wood decay: 300		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:604063	Sirex cyaneus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:14029	Picea	GEONAMES:2638360	Scotland?				Hicken, N.E. (1963) The insect factor in wood decay: 300		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:604063	Sirex cyaneus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1059929	Pinus sylvestris	GEONAMES:2638360	Scotland?				Hicken, N.E. (1963) The insect factor in wood decay: 300		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:357373	Muellerianella fairmairei	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114284	Deschampsia cespitosa	GEONAMES:2638360	Scotland?				Drosopoulos, S.(1977) Meded. LandbHoogesch. Wageningen 77: 14 1-133: 9		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:357373	Muellerianella fairmairei	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114971	Holcus lanatus	GEONAMES:2638360	Scotland?				Drosopoulos, S.(1977) Meded. LandbHoogesch. Wageningen 77: 14 1-133: 9		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:357373	Muellerianella fairmairei	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114972	Holcus mollis	GEONAMES:2638360	Scotland?				Drosopoulos, S.(1977) Meded. LandbHoogesch. Wageningen 77: 14 1-133: 9		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:357373	Muellerianella fairmairei	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1115240	Triticum aestivum	GEONAMES:2638360	Scotland?				Drosopoulos, S.(1977) Meded. LandbHoogesch. Wageningen 77: 14 1-133: 9		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:357373	Muellerianella fairmairei	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114783	Avena sativa	GEONAMES:2638360	Scotland?				Drosopoulos, S.(1977) Meded. LandbHoogesch. Wageningen 77: 14 1-133: 9		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:357373	Muellerianella fairmairei	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114732	Phalaris arundinacea	GEONAMES:2638360	Scotland?				Drosopoulos, S.(1977) Meded. LandbHoogesch. Wageningen 77: 14 1-133: 9		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:357373	Muellerianella fairmairei	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1115159	Secale cereale	GEONAMES:2638360	Scotland?				Drosopoulos, S.(1977) Meded. LandbHoogesch. Wageningen 77: 14 1-133: 9		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:357373	Muellerianella fairmairei	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114455	Hordeum vulgare	GEONAMES:2638360	Scotland?				Drosopoulos, S.(1977) Meded. LandbHoogesch. Wageningen 77: 14 1-133: 9		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:326441	Thrips tabaci	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:36945	Achillea	GEONAMES:2638360	Scotland?				Morison, G.D.(1948) Lond. Nat. (Suppl.) 27 37-75: 67		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:326441	Thrips tabaci	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:37748	Senecio	GEONAMES:2638360	Scotland?				Morison, G.D.(1948) Lond. Nat. (Suppl.) 27 37-75: 67		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:287469	Eupithecia irriguata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:29927	Crataegus	GEONAMES:2638360	Scotland?				Brit. Ent. and Nat. Hist. Soc. (1981) An identification guide to the British pugs. Lepidoptera Geometridae 1-42: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:287469	Eupithecia irriguata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:632461	Prunus spinosa	GEONAMES:2638360	Scotland?				Brit. Ent. and Nat. Hist. Soc. (1981) An identification guide to the British pugs. Lepidoptera Geometridae 1-42: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:287469	Eupithecia irriguata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:241042	Sorbus aucuparia	GEONAMES:2638360	Scotland?				Brit. Ent. and Nat. Hist. Soc. (1981) An identification guide to the British pugs. Lepidoptera Geometridae 1-42: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3691423	Berytinus signoreti	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:702889	Lotus corniculatus	GEONAMES:2638360	Scotland?				Southwood, T.R.E. & Leston, D. (1959) Land and water bugs of the British Isles 1-436: 122		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1000955	Taeniothrips inconsequens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:37290	Acer	GEONAMES:2638360	Scotland?				Morison, G.D.(1948) Lond. Nat. (Suppl.) 27 37-75: 60		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1000955	Taeniothrips inconsequens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:29915	Malus	GEONAMES:2638360	Scotland?				Morison, G.D.(1948) Lond. Nat. (Suppl.) 27 37-75: 60		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1000955	Taeniothrips inconsequens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:29913	Prunus	GEONAMES:2638360	Scotland?				Morison, G.D.(1948) Lond. Nat. (Suppl.) 27 37-75: 60		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1000955	Taeniothrips inconsequens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:29920	Pyrus	GEONAMES:2638360	Scotland?				Morison, G.D.(1948) Lond. Nat. (Suppl.) 27 37-75: 60		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:504948	Orgyia antiqua	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:44475	Betula	GEONAMES:2638360	Scotland?				Heath, J. & Emmet, A.M. (eds) (1979) The Moths and Butterflies of Great Britain and Ireland 9 1-288: 70		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:284131	Eupithecia exiguata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:241042	Sorbus aucuparia	GEONAMES:2638360	Scotland?				Allan, P.B.M. (1949) Larval foodplants 1-126: 102		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:281026	Eupithecia icterata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:579047	Senecio jacobaea	GEONAMES:2638360	Scotland?				Allan, P.B.M. (1949) Larval foodplants 1-126: 104		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3940090	Mniotype adusta	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:71277	Calluna	GEONAMES:2638360	Scotland?				Allan, P.B.M. (1949) Larval foodplants 1-126: 58		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3704336	Trioza munda	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:467227	Succisa pratensis	GEONAMES:2638360	Scotland?				Hodkinson, I.D. & White, I.M.(1979) Handbk Ident. Br. Insects II: 5A 1-98: 76		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:525147	Euplexia lucipara	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:597748	Pteridium aquilinum	GEONAMES:2638360	Scotland?				Lawton, J.H.(1976) Bot. J. Linn. Soc. 73 187-216: 214		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:4198709	Odontothrips cytisi	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:703895	Sarothamnus scoparius	GEONAMES:2638360	Scotland?				Morison, G.D.(1948) Lond. Nat. (Suppl.) 27 37-75: 57		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:287694	Eupithecia fraxinata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:595387	Fraxinus excelsior	GEONAMES:2638360	Scotland?				Brit. Ent. and Nat. Hist. Soc. (1981) An identification guide to the British pugs. Lepidoptera Geometridae 1-42: 27		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:287694	Eupithecia fraxinata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:488204	Hippophae rhamnoides	GEONAMES:2638360	Scotland?				Brit. Ent. and Nat. Hist. Soc. (1981) An identification guide to the British pugs. Lepidoptera Geometridae 1-42: 27		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:353607	Chrysolina marginata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:467225	Achillea millefolium	GEONAMES:2638360	Scotland?				Marshall, J.(1979) Syst. entomol. 4 409-417: 416		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:353607	Chrysolina marginata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:38388	Chrysanthemum	GEONAMES:2638360	Scotland?				Marshall, J.(1979) Syst. entomol. 4 409-417: 416		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:353607	Chrysolina marginata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:482333	Chrysanthemum leucanthemum	GEONAMES:2638360	Scotland?				Marshall, J.(1979) Syst. entomol. 4 409-417: 416		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:353607	Chrysolina marginata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:59386	Centaurea	GEONAMES:2638360	Scotland?				Marshall, J.(1979) Syst. entomol. 4 409-417: 416		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:353607	Chrysolina marginata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:37526	Artemisia	GEONAMES:2638360	Scotland?				Marshall, J.(1979) Syst. entomol. 4 409-417: 416		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
	Synanthedon culciformis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:44475	Betula	GEONAMES:2638360	Scotland?				Baker, B.R.(1984) Proc. and Trans. Br. entomol. and natur. Hist. Soc. 17 103-109: 106		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688920	Cinara piceae	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1061648	Picea abies	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 58		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688920	Cinara piceae	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1061641	Picea glauca	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 58		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688920	Cinara piceae	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1033696	Picea sitchensis	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 58		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1151340	Quercus pubescens	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1151719	Quercus cerris	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1151536	Quercus ilex	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:44475	Betula	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1151364	Quercus petraea	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1151323	Quercus robur	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:29929	Sorbus	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:517780	Tomicus minor	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:13998	Abies	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:692920	Pityogenes quadridens	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:13998	Abies	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 15		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:517780	Tomicus minor	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:14029	Picea	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:692920	Pityogenes quadridens	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:14029	Picea	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 15		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:517780	Tomicus minor	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:14031	Pinus	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:612294	Dictyonota strichnocera	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:703895	Sarothamnus scoparius	GEONAMES:2638360	Scotland?				Pericart, J. (1983) Faune de France, Hemipteres Tingidae Euro-Mediterraneens 69 1-618: 149		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:612294	Dictyonota strichnocera	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:703257	Ulex europaeus	GEONAMES:2638360	Scotland?				Pericart, J. (1983) Faune de France, Hemipteres Tingidae Euro-Mediterraneens 69 1-618: 149		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:612294	Dictyonota strichnocera	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:643982	Genista tinctoria	GEONAMES:2638360	Scotland?				Pericart, J. (1983) Faune de France, Hemipteres Tingidae Euro-Mediterraneens 69 1-618: 149		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1033073	Abies mariesii	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1033070	Abies alba	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1033074	Abies grandis	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1033079	Abies procera	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002470	Eats	EOL:1061731	Abies cilicica	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
